SampleID,ComponentID,ComponentType,X,Y,Width,Height,Power
541,5,Resistor,33,46,16,7,1.92
541,6,Capacitor,53,59,11,7,0.8
541,7,Resistor,50,0,7,13,3.23
541,8,Inductor,79,31,19,20,2.26
541,9,Inductor,71,86,15,6,0.22
541,10,Diode,62,9,17,14,1.57
541,11,Inductor,26,11,14,19,4.65
541,12,Resistor,29,4,16,18,2.31
541,13,Inductor,32,24,16,9,3.64
541,14,Inductor,73,75,18,8,0.29
542,0,Resistor,79,77,12,17,1.9
542,1,Capacitor,0,62,12,14,2.22
542,2,Diode,66,10,15,15,0.24
542,3,Inductor,9,20,10,19,1.53
542,4,Diode,2,83,10,15,2.28
542,5,Resistor,65,63,14,14,2.52
542,6,Inductor,52,81,18,6,4.18
542,7,Capacitor,21,83,7,7,3.57
543,0,Capacitor,68,57,19,13,1.85
543,1,Inductor,62,80,18,17,2.72
543,2,Resistor,58,22,7,8,4.46
543,3,Inductor,5,35,18,6,4.48
543,4,IC,44,13,8,11,0.53
543,5,Inductor,22,9,9,18,3.18
543,6,Capacitor,37,60,14,7,1.12
543,7,Resistor,45,30,9,11,0.88
543,8,Resistor,79,11,17,8,2.6
543,9,IC,20,67,20,15,0.17
543,10,IC,36,57,8,10,4.69
543,11,Inductor,38,72,11,6,1.73
543,12,Inductor,81,50,17,16,0.82
544,0,Inductor,79,70,15,20,1.4
544,1,Inductor,57,82,12,14,4.48
544,2,Inductor,54,79,14,12,4.44
544,3,IC,30,59,12,16,3.16
544,4,Diode,59,82,16,18,4.46
544,5,Resistor,6,6,7,18,5.0
544,6,Diode,9,84,17,14,0.57
544,7,Inductor,26,61,5,18,3.05
544,8,IC,33,21,18,10,4.24
544,9,Diode,21,37,13,10,0.14
544,10,IC,21,34,12,14,4.05
544,11,IC,76,84,13,11,2.01
545,0,Diode,56,13,14,14,3.87
545,1,Inductor,7,19,20,8,4.26
545,2,Inductor,30,22,11,7,2.8
545,3,Capacitor,28,82,20,10,2.08
545,4,IC,36,22,14,19,3.43
545,5,Resistor,55,60,8,8,4.46
545,6,Capacitor,35,68,12,20,4.52
545,7,Inductor,27,75,10,7,4.96
545,8,IC,82,24,14,16,2.93
545,9,IC,67,20,6,14,2.83
545,10,Inductor,3,19,12,11,2.84
545,11,Inductor,34,76,9,12,3.45
546,0,IC,30,32,7,20,0.14
546,1,Capacitor,67,23,5,12,3.72
546,2,Inductor,17,82,13,7,2.41
546,3,IC,23,20,13,14,3.42
546,4,Resistor,18,16,14,5,3.25
546,5,Capacitor,4,58,16,7,4.88
546,6,Resistor,19,52,19,13,2.21
546,7,Diode,51,42,17,9,3.0
547,0,Diode,48,68,11,16,3.41
547,1,Capacitor,25,86,19,13,0.28
547,2,Resistor,27,11,10,8,4.69
547,3,Inductor,3,19,15,15,3.56
547,4,Diode,41,11,19,20,4.66
547,5,Resistor,45,31,18,19,4.4
547,6,Capacitor,17,49,11,5,2.69
547,7,Inductor,47,42,18,18,3.49
547,8,IC,66,52,14,16,0.25
547,9,Inductor,80,77,20,6,1.21
547,10,Resistor,83,12,6,5,0.51
547,11,Inductor,55,43,10,20,2.76
548,0,Resistor,1,80,9,9,3.11
548,1,Diode,75,39,18,11,1.85
548,2,IC,45,44,11,8,3.65
548,3,Diode,26,81,20,19,4.99
548,4,Resistor,81,23,17,7,4.98
548,5,IC,7,69,20,9,2.16
548,6,IC,27,49,10,12,1.8
548,7,Inductor,74,75,11,15,0.82
548,8,Inductor,39,33,15,15,0.1
548,9,Inductor,43,78,12,11,3.65
549,0,Inductor,27,0,20,10,0.2
549,1,Inductor,9,73,13,15,3.45
549,2,Inductor,72,22,20,5,2.79
549,3,Inductor,76,15,6,17,3.56
549,4,Resistor,72,75,5,7,4.77
549,5,Inductor,71,75,12,20,2.68
549,6,Diode,53,8,6,20,3.09
549,7,IC,37,31,17,11,2.74
549,8,IC,15,52,7,19,4.49
549,9,Capacitor,3,70,19,5,0.47
549,10,IC,7,21,13,6,1.66
549,11,Inductor,81,31,7,20,2.66
549,12,Capacitor,12,63,6,12,4.19
550,0,Resistor,75,11,20,17,2.07
550,1,Inductor,35,24,18,14,4.11
550,2,IC,80,48,20,8,2.92
550,3,IC,78,26,8,16,2.4
550,4,Inductor,71,47,17,14,1.28
551,0,Inductor,33,2,15,10,2.67
551,1,Diode,51,66,10,11,4.69
551,2,Resistor,14,65,10,9,0.89
551,3,IC,29,52,13,16,4.38
551,4,Inductor,27,44,12,13,0.53
551,5,Capacitor,36,77,10,5,4.77
551,6,Resistor,68,41,5,17,4.54
551,7,IC,18,77,14,18,1.55
552,0,Diode,65,74,16,16,3.75
552,1,Capacitor,14,1,18,8,2.25
552,2,Inductor,46,75,9,16,3.14
552,3,Inductor,64,33,12,14,3.21
552,4,Resistor,70,49,20,13,1.23
552,5,Resistor,37,24,8,10,1.12
552,6,IC,79,70,18,7,0.92
552,7,Diode,49,5,11,17,4.43
552,8,IC,13,86,13,13,1.79
552,9,IC,76,24,15,16,4.79
552,10,Diode,68,82,19,12,1.98
552,11,Resistor,1,25,14,9,4.59
552,12,Diode,48,8,10,15,0.17
552,13,IC,42,69,14,10,0.22
553,0,IC,22,10,9,16,2.5
553,1,Capacitor,76,56,20,18,4.77
553,2,Diode,68,56,7,7,4.79
553,3,Inductor,61,0,14,11,0.4
553,4,Inductor,52,84,8,12,3.41
553,5,Resistor,88,3,8,9,4.14
553,6,Inductor,59,42,12,5,4.45
553,7,Resistor,39,53,19,5,1.06
553,8,IC,61,30,20,10,1.98
553,9,Diode,59,52,20,18,0.96
554,0,Capacitor,5,70,18,6,1.08
554,1,IC,52,55,14,17,3.77
554,2,Capacitor,15,42,8,6,4.24
554,3,Capacitor,45,64,16,19,4.95
554,4,Inductor,54,75,9,10,3.81
554,5,IC,25,50,10,17,1.75
554,6,Inductor,3,18,10,16,1.63
555,0,Capacitor,0,68,12,20,3.7
555,1,Diode,60,35,16,13,3.22
555,2,Diode,21,70,12,19,4.44
555,3,Diode,11,20,16,12,1.66
555,4,Diode,47,38,19,14,4.73
555,5,Capacitor,71,4,8,19,4.4
555,6,Resistor,71,18,20,7,1.58
555,7,IC,15,42,13,12,4.03
555,8,Capacitor,39,79,9,13,4.76
555,9,Inductor,0,51,12,5,4.28
555,10,Inductor,6,65,15,14,1.93
555,11,Resistor,93,2,5,11,3.83
555,12,Inductor,23,39,14,12,4.64
555,13,Resistor,21,65,18,20,2.26
556,0,Capacitor,82,32,7,10,2.03
556,1,Inductor,67,79,5,14,4.32
556,2,Diode,81,19,19,17,1.08
556,3,IC,55,0,19,15,4.8
556,4,Capacitor,51,11,19,9,2.2
556,5,IC,54,44,7,5,3.06
556,6,Resistor,87,55,13,14,1.65
557,0,Inductor,65,13,13,16,0.22
557,1,IC,47,0,12,17,3.71
557,2,Diode,12,3,10,19,2.85
557,3,Resistor,52,19,17,5,3.42
557,4,Resistor,34,27,5,6,0.47
557,5,Resistor,92,29,5,9,0.8
557,6,Resistor,71,13,15,20,2.64
557,7,IC,36,40,13,13,4.06
557,8,Inductor,62,76,13,15,2.65
558,0,Diode,55,48,10,19,2.01
558,1,Diode,83,8,11,11,4.22
558,2,Diode,67,86,20,9,1.21
558,3,Inductor,36,26,11,17,2.09
558,4,Diode,63,65,17,20,4.31
558,5,IC,76,54,17,13,2.74
558,6,Capacitor,29,42,10,11,0.5
558,7,Capacitor,19,43,9,13,3.41
558,8,Resistor,20,28,16,11,2.36
558,9,Capacitor,80,71,19,7,2.56
558,10,Diode,75,47,19,10,2.51
558,11,Diode,79,41,12,15,2.75
558,12,IC,43,41,7,9,2.14
559,0,Capacitor,82,64,15,14,2.75
559,1,Resistor,39,1,20,15,2.45
559,2,Diode,59,61,10,10,3.98
559,3,IC,54,8,20,20,2.99
559,4,Diode,52,40,10,15,3.03
559,5,Capacitor,82,2,18,9,1.59
559,6,Inductor,9,27,20,16,1.73
559,7,Inductor,67,46,20,19,0.7
559,8,Diode,52,30,16,17,3.42
559,9,IC,63,38,18,12,4.86
559,10,Inductor,12,67,19,19,2.16
559,11,Resistor,63,60,17,7,4.86
559,12,Diode,16,1,17,11,4.69
560,0,Inductor,27,64,8,6,0.67
560,1,Inductor,53,28,16,11,2.08
560,2,Diode,7,68,11,6,2.19
560,3,Inductor,19,23,19,15,0.23
560,4,Diode,17,54,6,8,1.24
560,5,Diode,30,12,14,11,3.5
560,6,Inductor,63,42,5,5,3.72
560,7,IC,90,15,5,17,3.81
560,8,Inductor,20,4,13,10,4.18
560,9,Capacitor,7,59,9,5,1.22
560,10,IC,40,2,5,8,0.9
561,0,Resistor,18,20,8,9,3.76
561,1,Inductor,71,17,10,6,0.7
561,2,Diode,15,12,20,10,3.59
561,3,IC,55,31,15,12,4.39
561,4,IC,31,52,8,14,4.57
561,5,Resistor,23,71,7,17,1.1
561,6,Inductor,13,26,17,10,4.71
561,7,Capacitor,16,64,5,14,4.55
561,8,Resistor,50,53,14,6,3.32
561,9,IC,31,0,9,10,2.03
561,10,Inductor,15,47,6,18,4.28
561,11,Inductor,11,67,7,19,2.61
562,0,IC,63,47,14,20,3.05
562,1,Diode,60,82,13,5,2.21
562,2,Diode,4,84,12,12,1.53
562,3,Diode,86,81,6,13,0.82
562,4,Resistor,51,34,16,9,0.5
562,5,Resistor,86,0,5,13,2.51
563,0,Diode,34,66,8,15,4.36
563,1,Resistor,39,73,19,15,1.76
563,2,Capacitor,17,9,10,7,3.79
563,3,IC,4,81,8,18,4.98
563,4,Inductor,19,68,17,17,4.24
563,5,Capacitor,87,73,8,9,4.8
563,6,Diode,80,66,17,11,4.65
563,7,Resistor,26,1,5,17,2.17
563,8,Inductor,50,59,10,7,2.65
563,9,Inductor,18,43,13,5,4.23
564,0,Capacitor,42,34,11,13,3.88
564,1,Capacitor,46,44,12,13,4.67
564,2,Capacitor,55,12,10,5,4.44
564,3,IC,5,73,9,9,1.72
564,4,Diode,25,61,5,18,3.07
564,5,Diode,26,23,12,15,4.03
564,6,Resistor,13,21,6,19,2.41
564,7,Inductor,5,64,13,18,4.93
564,8,Diode,37,91,11,7,0.81
564,9,Diode,72,57,12,19,3.14
565,0,IC,58,66,5,20,1.28
565,1,Capacitor,74,58,14,11,1.65
565,2,Inductor,32,16,17,19,4.64
565,3,Inductor,2,24,7,20,4.72
565,4,Diode,6,65,9,13,2.16
565,5,Diode,93,41,6,8,3.92
565,6,IC,58,27,6,15,1.74
565,7,Capacitor,20,46,18,12,1.33
565,8,Resistor,39,44,19,5,1.93
565,9,Capacitor,33,7,18,15,2.09
565,10,IC,30,19,17,18,1.94
566,0,Resistor,71,7,5,16,3.56
566,1,Capacitor,18,7,16,6,1.5
566,2,Inductor,13,57,5,17,0.54
566,3,Inductor,62,53,7,9,4.57
566,4,IC,88,43,10,10,0.83
566,5,Diode,49,16,5,5,4.41
566,6,Inductor,83,40,14,9,4.96
567,0,Resistor,18,31,14,20,1.87
567,1,Inductor,47,85,7,8,2.79
567,2,IC,2,35,16,13,3.69
567,3,Diode,72,25,16,17,1.27
567,4,Resistor,6,42,20,5,2.2
567,5,Inductor,53,4,5,10,4.38
567,6,Diode,7,56,17,7,3.77
567,7,Resistor,56,90,19,10,1.93
567,8,Resistor,58,73,14,7,1.61
568,0,IC,9,64,9,9,4.81
568,1,Capacitor,76,82,18,6,2.91
568,2,Diode,0,10,16,19,4.32
568,3,Capacitor,31,25,18,20,1.18
568,4,Diode,60,64,18,8,4.19
568,5,Capacitor,64,37,16,14,2.21
568,6,Diode,85,70,7,18,3.26
568,7,Diode,58,48,16,7,1.85
568,8,IC,43,62,18,8,0.14
568,9,Diode,10,40,13,15,0.85
569,0,Resistor,42,27,16,12,2.0
569,1,Diode,10,0,17,13,3.13
569,2,IC,82,45,5,10,0.32
569,3,Capacitor,8,19,11,18,2.33
569,4,Capacitor,46,5,19,7,4.78
569,5,Resistor,42,42,5,19,3.81
569,6,Capacitor,10,0,14,10,0.83
569,7,Resistor,67,57,20,19,4.01
569,8,Resistor,82,73,14,11,1.95
569,9,Diode,64,18,16,8,1.91
569,10,Inductor,54,53,16,20,2.61
569,11,Diode,80,62,10,6,0.6
569,12,Inductor,4,4,8,5,3.28
570,0,Resistor,55,75,5,8,0.35
570,1,Inductor,85,19,8,13,4.11
570,2,Diode,43,58,19,18,4.37
570,3,IC,70,5,13,15,0.9
570,4,Capacitor,84,86,14,8,2.86
571,0,Inductor,59,26,16,12,4.49
571,1,Resistor,29,44,13,8,3.82
571,2,IC,16,40,13,12,1.99
571,3,Capacitor,68,60,8,6,3.53
571,4,Resistor,41,0,11,17,1.36
571,5,IC,69,4,6,20,0.21
571,6,IC,49,78,19,5,3.86
571,7,Inductor,13,31,14,7,0.79
571,8,Diode,11,82,10,8,1.34
571,9,Diode,36,34,19,11,0.21
571,10,Resistor,57,81,12,13,2.4
572,0,Resistor,27,65,9,19,3.2
572,1,Inductor,61,73,18,17,2.76
572,2,IC,34,70,12,13,4.27
572,3,Capacitor,36,68,19,14,1.56
572,4,IC,29,80,18,16,3.69
572,5,Inductor,59,44,20,18,1.48
572,6,IC,47,62,8,20,1.3
572,7,Resistor,30,76,10,6,2.13
573,0,Inductor,45,85,11,7,2.78
573,1,IC,38,48,10,13,3.13
573,2,IC,88,57,10,6,4.0
573,3,Capacitor,35,50,8,5,0.45
573,4,Inductor,23,5,18,19,4.67
573,5,Capacitor,45,2,14,7,4.2
573,6,Capacitor,29,0,13,12,3.59
573,7,IC,84,54,8,5,1.62
573,8,IC,29,20,16,17,2.87
573,9,Inductor,43,35,20,19,2.47
573,10,Inductor,30,63,11,15,4.06
573,11,Inductor,33,86,10,14,1.65
573,12,IC,4,81,12,16,4.71
573,13,Inductor,35,12,19,20,4.32
574,0,Capacitor,53,67,6,19,4.58
574,1,Diode,74,1,14,11,3.63
574,2,Inductor,86,13,12,10,0.63
574,3,Inductor,8,13,13,7,1.06
574,4,Diode,57,76,19,6,0.65
574,5,Resistor,38,52,20,8,4.86
574,6,Resistor,21,73,5,14,1.52
574,7,Capacitor,19,2,13,5,4.6
574,8,Inductor,5,18,6,16,4.54
574,9,Diode,72,19,11,14,2.45
574,10,Diode,71,25,12,20,3.29
574,11,Resistor,23,77,14,13,4.16
575,0,Diode,21,79,11,20,4.84
575,1,Inductor,60,52,6,20,2.27
575,2,IC,31,18,6,17,0.51
575,3,IC,59,0,11,9,4.3
575,4,Inductor,49,30,8,12,2.82
575,5,Diode,29,10,14,9,2.9
575,6,Capacitor,7,24,18,13,0.35
575,7,Inductor,11,26,11,10,4.16
575,8,Diode,80,4,14,9,4.11
576,0,Resistor,49,38,11,8,3.1
576,1,Inductor,24,43,14,6,1.46
576,2,Resistor,92,41,5,13,3.03
576,3,Capacitor,3,13,11,16,2.07
576,4,Diode,2,22,17,9,2.06
576,5,Diode,88,76,5,13,0.31
576,6,IC,6,14,19,20,2.2
576,7,Inductor,34,55,16,19,4.43
576,8,Inductor,45,63,8,8,2.15
576,9,Diode,10,62,7,20,1.4
576,10,Diode,84,34,16,18,1.22
576,11,Inductor,61,23,14,13,2.18
576,12,IC,74,35,8,16,3.25
576,13,Capacitor,80,42,9,7,4.71
577,0,Inductor,88,71,12,16,1.48
577,1,Inductor,2,79,14,17,4.58
577,2,Resistor,32,53,10,12,3.93
577,3,IC,85,13,8,20,1.92
577,4,Inductor,8,1,17,20,0.54
578,0,Inductor,56,68,19,16,0.4
578,1,Inductor,56,50,9,5,2.45
578,2,Capacitor,30,0,6,6,3.44
578,3,Inductor,70,40,5,6,1.24
578,4,Inductor,62,86,11,6,0.35
578,5,Inductor,20,45,5,10,2.38
578,6,IC,24,36,20,20,4.99
578,7,Inductor,0,23,12,7,2.4
578,8,Capacitor,18,3,11,16,3.22
579,0,Capacitor,40,5,12,16,1.02
579,1,Capacitor,42,15,14,13,4.92
579,2,Resistor,48,85,11,6,0.9
579,3,Diode,26,84,14,5,1.75
579,4,Capacitor,12,48,20,19,3.16
579,5,Resistor,51,28,13,19,3.89
580,0,Diode,3,53,10,20,1.89
580,1,Resistor,80,46,11,19,4.46
580,2,Inductor,16,73,9,8,0.53
580,3,Resistor,44,7,6,17,2.42
580,4,Inductor,90,81,9,11,4.42
580,5,Capacitor,13,33,15,14,4.29
580,6,IC,6,44,13,5,0.67
580,7,Inductor,0,74,17,9,2.52
580,8,IC,80,30,20,19,2.99
580,9,Diode,67,50,9,5,1.85
580,10,Capacitor,42,63,12,11,4.92
580,11,IC,42,21,13,12,1.54
580,12,Inductor,69,40,9,5,3.55
580,13,Diode,72,48,7,11,1.99
580,14,Diode,74,54,12,5,4.51
581,0,Resistor,4,39,16,9,0.38
581,1,IC,68,84,6,14,1.96
581,2,Inductor,29,87,11,8,4.29
581,3,Resistor,53,47,5,18,2.58
581,4,Resistor,30,74,7,15,0.15
581,5,IC,35,57,10,5,2.77
581,6,Capacitor,58,56,6,20,2.0
581,7,IC,22,68,20,12,0.96
581,8,Capacitor,61,0,19,9,4.65
582,0,Capacitor,47,16,20,14,4.66
582,1,Inductor,4,63,15,11,2.76
582,2,Capacitor,76,42,12,20,3.8
582,3,Inductor,4,22,20,13,4.35
582,4,Resistor,75,60,19,19,2.6
582,5,IC,13,3,15,18,0.44
582,6,IC,86,64,10,13,0.12
582,7,Inductor,23,60,7,5,4.43
582,8,Inductor,52,94,8,5,0.63
582,9,Diode,71,62,13,12,1.3
582,10,Capacitor,1,1,14,18,1.77
582,11,Diode,79,53,15,14,4.48
582,12,Diode,81,44,5,18,2.54
583,0,Inductor,83,18,14,10,3.16
583,1,Resistor,13,13,13,9,1.8
583,2,Diode,81,48,10,17,4.97
583,3,IC,13,24,14,12,1.05
583,4,Diode,27,34,7,10,3.16
583,5,Diode,74,15,15,17,0.19
583,6,Diode,64,48,12,17,4.22
583,7,Diode,70,17,6,5,0.24
583,8,Resistor,27,86,5,6,4.98
583,9,Inductor,42,77,14,19,3.74
583,10,Capacitor,17,22,19,12,4.96
583,11,Diode,15,74,15,18,0.59
583,12,IC,94,75,5,8,4.84
583,13,Diode,12,50,17,12,0.32
584,0,IC,10,40,20,18,3.31
584,1,Inductor,56,42,10,13,4.69
584,2,Inductor,14,70,14,7,3.12
584,3,Inductor,76,83,18,10,4.16
584,4,IC,14,47,7,13,3.99
584,5,Resistor,64,64,14,16,4.96
584,6,Capacitor,7,53,12,15,1.09
584,7,Inductor,41,69,20,14,4.97
584,8,Inductor,90,56,10,14,2.83
584,9,Capacitor,43,35,7,18,4.07
584,10,Inductor,47,44,14,11,0.2
584,11,IC,25,44,16,5,4.59
584,12,Resistor,13,5,10,11,4.99
584,13,IC,8,65,8,8,0.54
584,14,Resistor,17,82,17,17,0.94
585,0,Resistor,20,15,10,5,2.6
585,1,Diode,21,36,8,11,0.21
585,2,Inductor,26,17,6,11,0.82
585,3,Inductor,85,12,14,7,2.42
585,4,Diode,42,84,13,10,1.43
585,5,Diode,18,52,8,10,2.56
585,6,Capacitor,4,93,12,6,4.63
585,7,Diode,34,32,10,15,4.87
586,0,Resistor,46,75,17,19,3.68
586,1,IC,37,3,13,6,2.57
586,2,Resistor,26,26,19,19,2.14
586,3,Inductor,19,72,11,8,1.46
586,4,IC,84,47,13,16,3.59
586,5,Resistor,36,9,10,16,1.49
586,6,IC,26,32,8,7,2.48
586,7,Resistor,43,62,7,16,2.22
586,8,IC,41,36,19,19,4.04
586,9,Resistor,70,74,9,14,1.02
586,10,Inductor,74,6,18,15,4.12
587,0,Resistor,77,78,20,11,4.36
587,1,Resistor,33,85,15,9,3.82
587,2,Inductor,42,48,14,14,3.63
587,3,Resistor,58,38,17,12,3.26
587,4,Inductor,77,35,19,12,2.11
588,0,Inductor,43,63,14,9,3.82
588,1,Inductor,62,50,17,15,3.65
588,2,Inductor,41,50,12,15,4.28
588,3,Diode,58,63,12,15,4.76
588,4,IC,22,32,10,18,1.08
588,5,Diode,46,10,18,17,4.43
588,6,Capacitor,34,8,7,15,0.11
588,7,Capacitor,34,89,11,6,2.96
589,0,Capacitor,48,63,5,7,3.8
589,1,Resistor,63,36,12,10,3.24
589,2,Capacitor,39,90,18,5,4.84
589,3,Capacitor,14,48,16,6,2.01
589,4,IC,10,39,17,20,3.68
589,5,Resistor,35,21,18,8,1.44
589,6,Capacitor,46,61,11,5,3.75
589,7,Inductor,35,0,17,6,2.24
589,8,IC,37,35,15,8,4.33
589,9,IC,61,89,14,8,4.42
589,10,IC,14,29,17,15,2.39
589,11,Resistor,40,85,9,11,0.57
589,12,IC,76,26,20,13,3.8
589,13,IC,78,5,12,13,4.51
589,14,IC,80,6,12,5,4.41
590,0,Diode,60,15,17,20,3.28
590,1,IC,23,25,9,9,3.82
590,2,Resistor,37,70,13,15,3.51
590,3,Inductor,35,76,15,16,3.18
590,4,Diode,0,4,11,8,3.12
590,5,Capacitor,0,42,12,9,1.26
591,0,Diode,18,35,5,17,2.93
591,1,Inductor,8,13,5,12,0.55
591,2,IC,26,72,16,6,2.9
591,3,IC,10,4,19,13,2.61
591,4,Resistor,42,78,15,13,0.32
591,5,Resistor,27,89,5,7,2.45
591,6,Inductor,2,0,6,17,1.54
591,7,Inductor,0,69,5,10,1.98
591,8,Inductor,6,20,5,5,0.57
591,9,IC,30,81,6,18,3.06
591,10,Inductor,57,47,19,12,0.25
591,11,Capacitor,7,36,13,17,4.26
591,12,Diode,81,71,7,12,3.44
591,13,Resistor,58,49,16,16,0.37
592,0,Inductor,76,87,9,13,2.08
592,1,Resistor,50,26,9,19,3.39
592,2,Inductor,77,55,8,12,0.97
592,3,Resistor,42,51,15,12,0.52
592,4,Inductor,34,42,7,12,1.88
593,0,Capacitor,81,69,17,20,2.86
593,1,Resistor,26,5,12,13,3.15
593,2,Capacitor,36,6,12,7,2.97
593,3,Diode,22,5,5,20,1.91
593,4,IC,0,2,6,16,3.14
593,5,Diode,19,3,11,6,3.8
593,6,Capacitor,46,13,17,5,3.54
593,7,Capacitor,5,27,16,11,4.86
593,8,Diode,83,92,6,7,2.48
593,9,Inductor,33,82,10,10,0.67
593,10,IC,16,62,18,19,3.46
593,11,Resistor,11,53,18,16,1.91
593,12,Diode,85,80,14,13,2.32
593,13,Inductor,50,85,12,5,1.74
594,0,Diode,30,57,18,11,3.99
594,1,Resistor,89,80,8,20,4.31
594,2,Capacitor,31,68,15,10,2.41
594,3,IC,5,48,18,19,1.4
594,4,Inductor,26,30,20,16,3.95
595,0,Capacitor,48,58,11,18,2.4
595,1,Capacitor,7,59,20,19,2.59
595,2,Diode,67,36,16,17,0.27
595,3,Capacitor,81,82,10,18,4.04
595,4,Resistor,78,81,7,12,1.94
595,5,Diode,61,21,17,17,0.8
595,6,Inductor,72,18,15,17,1.63
595,7,IC,23,67,19,11,2.21
595,8,Resistor,19,88,16,11,2.89
595,9,Inductor,31,1,18,19,2.65
596,0,Inductor,47,24,19,10,0.13
596,1,Capacitor,41,70,20,10,2.27
596,2,Inductor,20,31,12,14,0.76
596,3,IC,77,4,13,19,0.66
596,4,Diode,70,77,18,12,1.62
597,0,IC,28,18,11,6,3.0
597,1,Resistor,63,34,17,9,1.57
597,2,Inductor,35,35,14,17,2.05
597,3,Capacitor,14,91,16,6,4.05
597,4,Diode,84,2,13,9,1.88
597,5,Inductor,66,66,19,10,2.25
597,6,IC,64,53,12,11,2.79
597,7,Inductor,2,83,19,12,2.57
597,8,Diode,15,33,7,14,4.8
597,9,Resistor,56,57,11,13,0.59
597,10,Resistor,58,2,19,18,1.74
597,11,Inductor,6,76,7,19,2.14
597,12,IC,41,18,5,8,3.45
598,0,Diode,21,14,13,20,4.28
598,1,Diode,67,69,17,19,0.14
598,2,Inductor,62,63,18,18,1.67
598,3,Capacitor,79,72,6,5,2.3
598,4,Capacitor,75,0,11,11,4.34
599,0,Resistor,59,6,5,9,0.63
599,1,Capacitor,42,36,11,9,1.84
599,2,IC,68,66,8,10,1.05
599,3,Inductor,56,44,6,15,3.87
599,4,Inductor,7,52,11,19,3.07
599,5,Inductor,13,22,17,8,4.49
599,6,Inductor,85,6,12,6,0.53
599,7,Capacitor,34,59,5,7,1.04
599,8,Capacitor,81,62,19,18,2.95
599,9,Diode,35,52,19,11,3.14
599,10,Resistor,8,74,17,5,0.86
599,11,Capacitor,21,57,13,14,4.04
599,12,IC,23,59,17,7,4.83
599,13,Diode,65,12,9,9,3.62
600,0,Diode,13,78,15,19,3.62
600,1,IC,70,43,5,13,4.55
600,2,IC,34,92,9,5,4.59
600,3,IC,9,31,19,20,2.78
600,4,IC,87,38,10,9,4.66
600,5,Resistor,19,13,17,17,3.78
600,6,Inductor,27,64,15,17,1.57
600,7,Inductor,26,53,10,13,0.2
600,8,IC,43,17,7,15,0.13
600,9,Diode,85,34,6,10,0.8
600,10,Resistor,55,79,6,10,3.99
600,11,Diode,33,31,8,11,4.97
600,12,IC,50,30,6,8,1.83
601,0,Capacitor,40,45,15,12,4.73
601,1,Capacitor,58,64,20,12,2.87
601,2,Resistor,32,26,18,17,2.72
601,3,Resistor,70,67,11,13,1.69
601,4,Resistor,50,90,14,7,1.18
601,5,Capacitor,30,65,6,17,3.26
601,6,IC,62,47,14,8,0.78
601,7,Resistor,2,68,5,10,3.2
601,8,Resistor,76,79,11,9,4.37
601,9,Diode,91,70,9,20,3.08
601,10,Resistor,34,43,19,16,0.15
601,11,IC,69,6,18,17,1.09
601,12,Capacitor,43,41,14,18,2.69
601,13,Resistor,78,64,13,16,3.71
601,14,Inductor,27,69,6,12,3.25
602,0,Resistor,47,57,5,5,1.37
602,1,IC,2,33,14,10,1.89
602,2,IC,18,11,14,13,0.87
602,3,Resistor,77,10,9,20,2.15
602,4,Capacitor,11,81,20,8,4.56
602,5,Resistor,21,29,10,17,3.79
602,6,Inductor,19,2,16,20,0.67
603,0,Capacitor,61,24,11,18,2.48
603,1,Resistor,3,35,19,13,3.71
603,2,IC,66,41,7,12,0.46
603,3,Capacitor,0,24,11,10,0.82
603,4,Capacitor,78,85,13,9,2.31
604,0,Diode,45,27,20,18,3.87
604,1,Diode,22,80,10,19,3.92
604,2,Diode,79,37,7,11,0.28
604,3,Inductor,4,20,9,7,2.47
604,4,Inductor,4,9,10,13,4.57
604,5,Diode,38,49,17,14,1.15
604,6,Diode,34,56,15,10,3.99
604,7,Capacitor,11,55,18,10,1.74
604,8,Inductor,78,70,9,11,0.11
605,0,Resistor,69,83,8,6,3.1
605,1,Capacitor,47,67,14,11,1.69
605,2,Capacitor,83,37,8,10,3.98
605,3,Inductor,48,69,15,14,3.71
605,4,Inductor,64,49,9,15,2.0
605,5,Capacitor,76,13,10,5,1.74
605,6,Resistor,9,61,20,7,3.66
605,7,Diode,59,8,20,9,3.52
605,8,Resistor,50,86,8,12,1.24
605,9,Inductor,10,5,20,7,3.37
606,0,Capacitor,6,27,5,20,1.95
606,1,Inductor,18,29,9,20,3.6
606,2,IC,42,38,13,18,2.37
606,3,Capacitor,91,46,6,8,4.21
606,4,Inductor,63,0,16,5,3.43
606,5,Capacitor,1,30,19,12,3.92
606,6,Inductor,35,31,19,7,2.28
606,7,Diode,20,81,20,19,1.16
607,0,IC,62,86,5,12,1.01
607,1,IC,14,41,16,12,4.55
607,2,Inductor,39,88,16,8,3.04
607,3,Resistor,45,73,13,17,3.82
607,4,Resistor,64,35,19,16,2.7
607,5,IC,86,44,8,19,2.21
607,6,Diode,90,67,9,6,5.0
608,0,Diode,94,1,6,15,2.39
608,1,Capacitor,47,81,8,17,3.7
608,2,Diode,85,58,9,18,0.76
608,3,Inductor,50,88,13,7,3.45
608,4,Resistor,17,41,8,6,1.98
608,5,Resistor,15,13,19,19,4.98
608,6,Capacitor,13,3,12,17,1.96
608,7,Inductor,13,5,20,6,3.92
608,8,Capacitor,86,53,6,12,4.62
608,9,Resistor,60,58,20,6,1.36
